set,language,singer,title,url,views,likes,comments,bonafide_or_spoof
Training,Mandarin,Mayday,离开地球表面,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=5,56464,579,28,0
Training,Mandarin,Mayday,青空未来,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=59,56464,579,28,0
Training,Mandarin,Mayday,我不愿让你一个人,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=12,56464,579,28,0
Training,Mandarin,Mayday,"Mayday五月天 [ 後來的我們 Here, After, Us ] Official Lyric Video",https://www.youtube.com/watch?v=1xvQFNDwQzs,30035854,41587,1207,0
Training,Mandarin,Mayday,如烟,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=23,56464,579,28,0
Training,Mandarin,Mayday,我心中尚未崩坏的地方,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=56,56464,579,28,0
Training,Mandarin,Mayday,入阵曲,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=68,56464,579,28,0
Training,Mandarin,Mayday,什么歌,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=44,56464,579,28,0
Training,Mandarin,Mayday,最好的一天,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=43,56464,579,28,0
Training,Mandarin,Mayday,Mayday [Don'ts Don'ts] MV Official version- NOWHERE 3D Movie Theme Song,https://www.youtube.com/watch?v=xWTiOqJqkk0,46636045,136446,5663,0
Training,Mandarin,Mayday,忘词,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=45,56464,579,28,0
Training,Mandarin,Mayday,诺亚方舟,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=53,56464,579,28,0
Training,Mandarin,Mayday,将军令,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=20,56464,579,28,0
Training,Mandarin,Mayday,小太阳,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=40,56464,579,28,0
Training,Mandarin,Mayday,拥抱,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=30,56464,579,28,0
Training,Mandarin,Mayday,我又初恋了,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=50,56464,579,28,0
Training,Mandarin,Mayday,一颗苹果,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=57,56464,579,28,0
Training,Mandarin,Mayday,伤心的人别听慢歌,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=13,56464,579,28,0
Training,Mandarin,Mayday,Mayday五月天 [ 如果我們不曾相遇What If We Had Never Met ] Official Music Video,https://www.youtube.com/watch?v=eZMH6Mo0f9A,44803436,113285,3494,0
Training,Mandarin,Mayday,Mayday五月天【星空】MV官方完整版-電影「星空」主題曲,https://www.youtube.com/watch?v=RTUwaCImChM,44845261,112283,4765,0
Training,Mandarin,Mayday,最重要的小事,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=29,56464,579,28,0
Training,Mandarin,Mayday,爆肝,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=60,56464,579,28,0
Training,Mandarin,Mayday,MAYDAY 五月天 [ 乾杯 Cheers ] Official Music Video,https://www.youtube.com/watch?v=qX2GsMj7154,58611359,227781,14031,0
Training,Mandarin,Mayday,反而,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=67,56464,579,28,0
Training,Mandarin,Mayday,步步,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=10,56464,579,28,0
Training,Mandarin,Mayday,勇敢,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=52,56464,579,28,0
Training,Mandarin,Mayday,刻在我心底的名字,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=18,56464,579,28,0
Training,Mandarin,Mayday,洋葱,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=32,56464,579,28,0
Training,Mandarin,Mayday,突然好想你,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=3,56464,579,28,0
Training,Mandarin,Mayday,仓颉,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=31,56464,579,28,0
Training,Mandarin,Mayday,顽固,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=42,56464,579,28,0
Training,Mandarin,Mayday,香水,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=62,56464,579,28,0
Training,Mandarin,Mayday,后来的我们,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=4,56464,579,28,0
Training,Mandarin,Mayday,星空,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=25,56464,579,28,0
Training,Mandarin,Mayday,[音乐]五月天歌曲音乐合集,https://www.bilibili.com/video/BV1iv4y1X7Ui/?spm_id_from=333.337.search-card.all.click,56464,579,28,0
Training,Mandarin,Mayday,玫瑰少年,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=9,56464,579,28,0
Training,Mandarin,Mayday,任意门,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=49,56464,579,28,0
Training,Mandarin,Mayday,因为你所以我,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=24,56464,579,28,0
Training,Mandarin,Mayday,知足,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=2,56464,579,28,0
Training,Mandarin,Mayday,终于结束的起点,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=35,56464,579,28,0
Training,Mandarin,Mayday,笑忘歌,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=27,56464,579,28,0
Training,Mandarin,Mayday,转眼,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=39,56464,579,28,0
Training,Mandarin,Mayday,人生海海,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=54,56464,579,28,0
Training,Mandarin,Mayday,有些事现在不做一辈子都不会做了,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=55,56464,579,28,0
Training,Mandarin,Mayday,【AI阿信】起风了,https://www.bilibili.com/video/BV12s4y1w7dS/?spm_id_from=333.337.search-card.all.click,32575,695,142,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 Butter-Fly(数码宝贝片头曲),https://www.bilibili.com/video/BV17X4y117Lf/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,7416,109,39,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 枫,https://www.bilibili.com/video/BV1BL411B73u/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1290,21,6,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 小幸运,https://www.bilibili.com/video/BV1DM41137X3/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2588,61,9,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 愿与愁,https://www.bilibili.com/video/BV1ha4y1u7Zi/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,794,9,2,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 淘汰,https://www.bilibili.com/video/BV18o4y1x7KJ/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2716,50,8,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 超级偶像,https://www.bilibili.com/video/BV1c24y1T718/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1711,38,9,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 情书,https://www.bilibili.com/video/BV1K24y1K7sU/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,926,18,6,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 红色高跟鞋,https://www.bilibili.com/video/BV1mP41127Hu/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,872,5,2,1
Training,Hokkien,Mayday,AI翻唱-五月天 好野,https://www.bilibili.com/video/BV13L411B781/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,492,9,7,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 吃醋-ヤキモチ,https://www.bilibili.com/video/BV1Cu4y1d7Le/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,798,10,5,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 神秘嘉宾,https://www.bilibili.com/video/BV1i24y1T7iE/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,631,9,6,1
Training,Mandarin,Mayday,「 AI 翻唱 」年轻的阿信和16年阿信一起唱《任意门》,https://www.bilibili.com/video/BV1YM4y1h7GB/?spm_id_from=333.788.recommend_more_video.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120,39603,1782,200,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 美人鱼,https://www.bilibili.com/video/BV1Eo4y1A7qK/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,959,10,6,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 甜甜的,https://www.bilibili.com/video/BV1BV4y167dV/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1454,33,4,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 Brave Heart(数码宝贝插曲),https://www.bilibili.com/video/BV1us4y1M7sy/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,957,23,7,1
Training,English,Mayday,AI翻唱-五月天阿信 暖暖(英文版),https://www.bilibili.com/video/BV1U24y1A7W5/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1104,16,6,1
Training,Hokkien,Mayday,AI翻唱-五月天阿信 鱼仔,https://www.bilibili.com/video/BV1uo4y1573e/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,780,11,3,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 说谎,https://www.bilibili.com/video/BV1Ms4y1g7YQ/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2504,35,21,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 想自由,https://www.bilibili.com/video/BV11X4y117gr/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1233,18,3,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 稻香日语版,https://www.bilibili.com/video/BV1Lo4y157sa/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,475,5,2,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 恶作剧(恶作剧之吻片尾曲),https://www.bilibili.com/video/BV13V4y167Tt/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,8441,134,42,1
Training,English,Mayday,AI翻唱-五月天阿信 Never Gonna Give You Up,https://www.bilibili.com/video/BV1RL411q7YR/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,803,17,4,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 嘉宾,https://www.bilibili.com/video/BV1qL41187EN/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,6822,97,27,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 稻香,https://www.bilibili.com/video/BV1sz4y1a7s1/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2743,72,20,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 勇气大爆发,https://www.bilibili.com/video/BV1Qh4y1x7th/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1739,55,8,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 红豆,https://www.bilibili.com/video/BV17o4y1M7Ci/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1566,25,2,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信想见你想见你想见你,https://www.bilibili.com/video/BV1fL411h7BN/?spm_id_from=333.788.recommend_more_video.1&vd_source=bda8c28f9763524b2b9bd9962b1b4120,11822,234,39,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 听我说谢谢你,https://www.bilibili.com/video/BV1wV4y167tr/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,11952,228,70,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 轨迹,https://www.bilibili.com/video/BV14c411N7Qx/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1068,18,5,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 你曾是少年,https://www.bilibili.com/video/BV1ML411a7yM/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,5128,86,19,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 美人鱼-周杰伦,https://www.bilibili.com/video/BV1kV4y1k7W4/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,543,7,5,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 认真的雪,https://www.bilibili.com/video/BV1hk4y1L7DJ/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1126,11,3,1
Training,Cantonese,Mayday,AI翻唱-五月天阿信 江南(粤语版),https://www.bilibili.com/video/BV1es4y1Q7fb/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,989,14,10,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 奇迹再现(迪迦奥特曼中文主题曲),https://www.bilibili.com/video/BV11c411T7ip/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2132,35,8,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 青鸟(火影忍者片头曲),https://www.bilibili.com/video/BV1ra4y1u7wB/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2118,34,9,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 演员,https://www.bilibili.com/video/BV1PP411d743/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1390,22,9,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 青春之火(火力少年王主题曲),https://www.bilibili.com/video/BV1hh411c78T/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1049,14,6,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 浮世乐,https://www.bilibili.com/video/BV1BX4y1y7Fb/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,934,12,5,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 星空(翻唱我自己的歌),https://www.bilibili.com/video/BV1yV4y1z7zu/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1822,18,13,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 遇到(恶作剧之吻主题曲),https://www.bilibili.com/video/BV1vh4y1t7D3/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1419,26,5,1
Training,English,Mayday,AI翻唱-五月天阿信 Cruel Summer,https://www.bilibili.com/video/BV1ic411G71f/?spm_id_from=pageDriver&vd_source=bda8c28f9763524b2b9bd9962b1b4120,763,12,7,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 我们的纪念(放羊的星星电视剧插曲),https://www.bilibili.com/video/BV1co4y1P7Ya/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1133,18,10,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 陪你度过漫长岁月,https://www.bilibili.com/video/BV1vT411h7ag/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1203,24,7,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 说爱你,https://www.bilibili.com/video/BV16W4y1S7bz/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1907,36,5,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 江南,https://www.bilibili.com/video/BV1eV4y1k7HV/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2560,35,8,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 遇见,https://www.bilibili.com/video/BV18M4y1W77h/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1172,28,4,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 极乐净土,https://www.bilibili.com/video/BV1Fo4y1V7G9/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1872,31,12,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 这么可爱真是抱歉,https://www.bilibili.com/video/BV1Do4y1K7n7/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2465,95,18,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 情歌,https://www.bilibili.com/video/BV1hu411s7Hd/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2431,43,6,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 说好的幸福呢,https://www.bilibili.com/video/BV1Qz4y1h7BR/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,775,13,1,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 七里香,https://www.bilibili.com/video/BV1Vc411P7Jp/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2748,54,7,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 十年,https://www.bilibili.com/video/BV1uk4y1E7to/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1550,21,8,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 群青(蓝色时期主题曲),https://www.bilibili.com/video/BV1Uu411x7Di/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1895,57,12,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 爱在西元前,https://www.bilibili.com/video/BV1om4y1h7aQ/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1406,18,7,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 恋爱循环,https://www.bilibili.com/video/BV1mz4y1t7FT/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,35129,924,191,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 这世界那么多人,https://www.bilibili.com/video/BV1SM41137pX/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1034,19,4,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 One Last Kiss(新世纪福音战士:终 剧场版主题曲),https://www.bilibili.com/video/BV1xN41117WW/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2023,86,10,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 天真有邪,https://www.bilibili.com/video/BV1Ss4y1u7z2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1148,23,4,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 开心往前飞(动画-开心宝贝主题曲),https://www.bilibili.com/video/BV1X94y1Y7ep/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,891,17,21,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 凤凰花开的路口,https://www.bilibili.com/video/BV13u411x7hp/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1219,20,0,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 谢谢-ありがと,https://www.bilibili.com/video/BV1bo4y1T7ET/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,472,7,1,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 米老鼠(06年阿信与16年的阿信),https://www.bilibili.com/video/BV1Mh4y147nD/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1228,20,4,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 We Are！(海贼王片头曲),https://www.bilibili.com/video/BV1eu411s7Cp/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1018,10,7,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 丝路,https://www.bilibili.com/video/BV1pk4y1p7m2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,6512,53,23,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 唯一(告五人),https://www.bilibili.com/video/BV19m4y1b726/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1071,9,12,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 开不了口,https://www.bilibili.com/video/BV1Qc411w79E/?spm_id_from=333.788,1359,21,2,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 only my railgun(某科学的超电磁炮片头曲),https://www.bilibili.com/video/BV14m4y1t7Yj/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1024,14,3,1
Training,Japanese,Mayday,AI翻唱-五月天阿信 OAOA(日语版),https://www.bilibili.com/video/BV1TP411D7A6/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,803,7,5,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 那些年,https://www.bilibili.com/video/BV1V24y1M7tp/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,6611,120,34,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 光的战役(铠甲勇士之光影传说主题曲),https://www.bilibili.com/video/BV1Dh4y1x7Bh/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1145,12,2,1
Training,English,Mayday,AI翻唱-五月天阿信 哆啦A梦(英文版),https://www.bilibili.com/video/BV1QV4y1z767/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,19133,773,79,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 晴天,https://www.bilibili.com/video/BV1vT411h79d/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,11130,241,43,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 终于等到你,https://www.bilibili.com/video/BV1PV4y1C7D2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,592,8,0,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 东风破,https://www.bilibili.com/video/BV1Zh4y1o7nT/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,853,5,3,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 如果这就是爱情,https://www.bilibili.com/video/BV15z4y1a7gD/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1262,25,8,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 挪威的森林,https://www.bilibili.com/video/BV16h411571W/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,988,4,5,1
Training,Mandarin,Mayday,AI翻唱-五月天阿信 我怎么哭了,https://www.bilibili.com/video/BV1uk4y1j7a4/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2327,43,23,1
Training,Mandarin,Mayday,「 AI 翻唱 」蓝三时期五月天阿信唱《爱我别走》,https://www.bilibili.com/video/BV1mV4y1o7eA/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120,4222,123,29,1
Training,Mandarin,Shan_Yichun,【单依纯《让她降落》】让她降落，在你怀中。,https://www.bilibili.com/video/BV1yu41187TS/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120,249402,10324,423,0
Training,Mandarin,Shan_Yichun,"Stage: Shan Yichun - ""Wei"" | Stage Boom EP10 | iQiyi精选",https://www.youtube.com/watch?v=stVk9Cz06Js&list=PLdEeeZ69MON87j3DejblD_HPppaQxxu-T&index=7,467014,4449,308,0
Training,Mandarin,Shan_Yichun,港中大音乐会 单依纯《喂》 - 颜值粉的最爱，比官方视频更受欢迎的高清晰饭拍,https://www.youtube.com/watch?v=hY499pQX8Vk&list=PLdEeeZ69MON87j3DejblD_HPppaQxxu-T&index=23,10243,243,23,0
Training,Mandarin,Shan_Yichun,【单曲纯享】单依纯《人啊》【2020中国好声音】EP11 第十一集 Sing!China2020 11月6日,https://www.youtube.com/watch?v=6xeuBiNg54w&list=PLdEeeZ69MON87j3DejblD_HPppaQxxu-T&index=8,1175134,5886,463,0
Training,Mandarin,Shan_Yichun,【单依纯《踮起脚尖爱》】想到爱，寂寞眼眶就转红,https://www.bilibili.com/video/BV17r4y1Z7HV/?spm_id_from=333.1007.tianma.1-2-2.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1030419,32817,940,0
